"Book","DMC","TechName","IssueNumber","IssueYear","IssueMonth","IssueDay","DMC_ID","EMODBuild","ICNCollection","ICNCount"
"FIM","DMC-1KC46-A-32-09-0000-06A0F-421A-A","Undefined PSEU BITE Codes Appear - Fault Isolation","001","2017","04","22","B3A0F5DAE5591A121B1A14079CA667C0","","","0"
"FIM","DMC-1KC46-A-32-09-0000-07A0F-421A-A","Proximity Sensor/Wiring Resistance Check - Fault Isolation","001","2017","04","22","LE6613B2613F74ED3ECC120AE247BEA9","","","0"
"FIM","DMC-1KC46-A-32-41-0000-01A0F-400A-A","32-41 TASKS","002","2016","12","22","L8FD054E4D6650A055AE6DC0FEE26A5F","","","0"
"FIM","DMC-1KC46-A-32-41-0000-02A0F-421A-A","Alternate Valve Select Pressure Sensor Output Does Not Follow Open/Close Command - Fault Isolation","002","2016","12","22","A4D4C0A3E7C00BBE78395585DC491FC7","","","0"
"FIM","DMC-1KC46-A-32-41-0000-03A0F-421A-A","BRAKE SOURCE Light Does Not Come On. No Hydraulic Pressure From Any Source - Fault Isolation","002","2016","12","22","B334C2BBF292B54B553E676B5FFBDA6E","","","0"
"FIM","DMC-1KC46-A-32-41-0000-04A0F-421A-A","BRAKE SOURCE Light Remains On. Right Or Center Hydraulic System Pressurizes Brakes - Fault Isolation","002","2016","12","22","M2881274D63AC5D20AF1F3426CB60129","","","0"
"FIM","DMC-1KC46-A-32-41-0000-05A0F-421A-A","Brake Pressure Indicates (Low, Zero) with (Right, Center, Right and Center) Hydraulic System Pressurized and BRAKE SOURCE Light Off - Fault Isolation","002","2016","12","22","CB318608F89134D97AF276C8C10F2FAE","","","0"
"FIM","DMC-1KC46-A-32-41-0000-06A0F-421A-A","Brake Pressure Indication Is High, Inoperative, Intermittent, Sticks.","002","2016","12","22","O10D0F41697CBC8DEC0B1845FD092FD9","","","0"
"FIM","DMC-1KC46-A-32-42-0000-01A0F-400A-A","32-42 TASKS","003","2017","04","22","F3FA674BCB949A84EBB433295A544425","","","0"
"FIM","DMC-1KC46-A-32-42-0000-02A0F-421A-A","Antiskid/Autobrake Control Unit BITE Procedure","005","2017","10","22","ADAE69047DC09A7CA3F4637E242F4A6C","","ICN-81205-KF32420001-001-01","1"
"FIM","DMC-1KC46-A-32-42-0000-03A0F-421A-A","AACU Display Problems - Fault Isolation","002","2016","12","22","F76ACB3864F73B37F16122466A40C497","","","0"
"FIM","DMC-1KC46-A-32-42-0000-04A0F-421A-A","Antiskid Valve Problems - Fault Isolation","002","2016","12","22","N22EA1860DCD1166ADF1A1C5D4DA097F","","","0"
"FIM","DMC-1KC46-A-32-42-0000-05A0F-421A-A","Antiskid Transducer Problems - Fault Isolation","002","2016","12","22","KDD013395921A3C4A8A64EC0E85A421A","","","0"
"FIM","DMC-1KC46-A-32-42-0000-06A0F-421A-A","Antiskid Transducer Inductive Failure - Fault Isolation","002","2016","12","22","E846CACE1AB5FE0ABF1453751858E466","","","0"
"FIM","DMC-1KC46-A-32-42-0000-07A0F-421A-A","BITE Card Problems - Fault Isolation","002","2016","12","22","A9658E7D76EE3CC4F23F379A6C9F178B","","","0"
"FIM","DMC-1KC46-A-32-42-0000-08A0F-421A-A","Autobrake Card Failure - Fault Isolation","002","2016","12","22","KB624EAE89507A70D5678B07F634AAA2","","","0"
"FIM","DMC-1KC46-A-32-42-0000-09A0F-421A-A","Autobrake Control Valve Module - Servo Valve Problems - Fault Isolation","002","2016","12","22","I7209D16D087914B3A62B4C6291512D6","","","0"
"FIM","DMC-1KC46-A-32-42-0000-10A0F-421A-A","Autobrake Control Valve Module - Solenoid Valve Problems - Fault Isolation","002","2016","12","22","B2C9D55CCAAA4F91E7F45716D03E6C7E","","","0"
"FIM","DMC-1KC46-A-32-42-0000-11A0F-421A-A","Antiskid/Autobrake System Control Unit Internal Problem - Fault Isolation","002","2016","12","22","C9B41DED0654F1214D074E9279BCB716","","","0"
"FIM","DMC-1KC46-A-32-42-0000-12A0F-421A-A","Autobrake Selector Switch Problems - Fault Isolation","002","2016","12","22","LD6CEE1F69259B931BE070D7D54C958A","","","0"
"FIM","DMC-1KC46-A-32-42-0000-13A0F-421A-A","Spoiler Handle Problems - Fault Isolation","002","2016","12","22","I9B5DABEF97A7E58DA9209D3419DE14E","","","0"
"FIM","DMC-1KC46-A-32-42-0000-14A0F-421A-A","Air/Ground System 1 Signal to the Antiskid/Autobrake Control Unit Problems - Fault Isolation","002","2016","12","22","IED6737AEFBB4BA21C315EADCEC443C8","","","0"
"FIM","DMC-1KC46-A-32-42-0000-15A0F-421A-A","Air/Ground System 2 Signal to the Antiskid/Autobrake Control Unit Problems - Fault Isolation","002","2016","12","22","L41E7D1976B16074941FF7E31014FB34","","","0"
"FIM","DMC-1KC46-A-32-42-0000-16A0F-421A-A","Hydraulic Pressure to the Antiskid/Autobrake Control Unit Problems - Fault Isolation","002","2016","12","22","A4C7DBEC4FA5BF5BBEB43FE20BC0FA85","","","0"
"FIM","DMC-1KC46-A-32-42-0000-17A0F-421A-A","Autobrake Control Valve Module - Solenoid Pressure Switch Problems - Fault Isolation","002","2016","12","22","J377D93F0CD204F0FFC8DE3B7FFBFB65","","","0"
"FIM","DMC-1KC46-A-32-42-0000-18A0F-421A-A","Autobrake Control Valve Module - Servo Valve Pressure Switch Problems - Fault Isolation","002","2016","12","22","GDE0EA6689B232F1A11BB5B932B3091E","","","0"
"FIM","DMC-1KC46-A-32-42-0000-19A0F-421A-A","Antiskid Autobrake Control Unit Power Problems - Fault Isolation","002","2016","12","22","L995ACD7E3CF3090A0E0FE383456D9C9","","","0"
"FIM","DMC-1KC46-A-32-42-0000-20A0F-421A-A","Thrust Lever Switch Problem - Fault Isolation","002","2016","12","22","E990F2274070D3C2F98F5459DCA74378","","","0"
"FIM","DMC-1KC46-A-32-42-0000-21A0F-421A-A","Left Brake Pressure Signal to the Antiskid/Autobrake Control Unit Problems - Fault Isolation","002","2016","12","22","DC6DE57A5BC05B7FED3CA804298A61F0","","","0"
"FIM","DMC-1KC46-A-32-42-0000-22A0F-421A-A","Right Brake Pressure Signal to the Antiskid/Autobrake Control Unit Problems - Fault Isolation","002","2016","12","22","A68467864AB524CD6F003BECC0847807","","","0"
"FIM","DMC-1KC46-A-32-42-0000-23A0F-421A-A","Landing Gear Lever Switch Problem - Fault Isolation","002","2016","12","22","IF961A065548E6A3172B12EEE7343C59","","","0"
"FIM","DMC-1KC46-A-32-42-0000-24A0F-421A-A","Left Air Data Inertial Reference Unit Signal to the Antiskid/Autobrake Control Unit Problem - Fault Isolation","002","2016","12","22","D0D4EC5039FAE0DB617DDAC887EA9E33","","","0"
"FIM","DMC-1KC46-A-32-42-0000-25A0F-421A-A","Right Air Data Inertial Reference Unit Signal to the Antiskid/Autobrake Control Unit Problem - Fault Isolation","002","2016","12","22","J2A81B1C17B3569D6C0DB97077A47CC9","","","0"
"FIM","DMC-1KC46-A-32-42-0000-26A0F-421A-A","Alternate Antiskid Valve Problems - Fault Isolation","002","2016","12","22","CDC5BDF20A66DAC3E3B760644F4353E2","","","0"
"FIM","DMC-1KC46-A-32-42-0000-27A0F-421A-A","Air/Ground System Signal to the Antiskid/Autobrake Control Unit Problems - Fault Isolation","002","2016","12","22","M2125820D29EEC536BD1DF7538AB944E","","","0"
"FIM","DMC-1KC46-A-32-42-0000-30A0F-421A-A","AUTO BRAKES Selector Switch Set OFF Position. EICAS message AUTOBRAKES Shown - Fault Isolation","002","2016","12","22","M5E3835504747FE8243F257911E79A7A","","","0"
"FIM","DMC-1KC46-A-32-42-0000-31A0F-421A-A","AUTO BRAKES Selector Switch Will Not Latch At Switch Positions. No EICAS message AUTOBRAKES Shown - Fault Isolation","002","2016","12","22","C9D1EC3AE1DB3A7495EF1970D35DEB5C","","","0"
"FIM","DMC-1KC46-A-32-42-0000-32A0F-421A-A","AUTO BRAKES Selector Switch Will Not Latch In RTO Position. No EICAS message AUTOBRAKES Shown - Fault Isolation","002","2016","12","22","K24CC0CA5204EED667C1418F7CF3437F","","","0"
"FIM","DMC-1KC46-A-32-42-0000-33A0F-421A-A","Auto-Brakes Disarmed On Landing Roll - Fault Isolation","002","2016","12","22","F20440871F7BEDADBAA8814532B56364","","","0"
"FIM","DMC-1KC46-A-32-42-0000-34A0F-421A-A","Anti-Skid/Auto-Brake Control Unit (AACU) Has Detected An ALTN ANTISKID System Fault - Fault Isolation","002","2016","12","22","D8C6BFBB844C5C4BFFC18972CE282B49","","","0"
"FIM","DMC-1KC46-A-32-42-0000-35A0F-421A-A","Anti-Skid/Auto-Brake Control Unit (AACU) Has Detected An ANTISKID System Fault - Fault Isolation","002","2016","12","22","PE0D39F50EA7CAB1473B9DB176C0203B","","","0"
"FIM","DMC-1KC46-A-32-42-0000-36A0F-421A-A","Anti-Skid/Auto-Brake Control Unit (AACU) Has Detected A NORMAL ANTISKID System Fault - Fault Isolation","002","2016","12","22","JB664990A6E9DFB363FDE4FA7B90031B","","","0"
"FIM","DMC-1KC46-A-32-42-0000-37A0F-421A-A","Anti-Skid/Auto-Brake Control Unit (AACU) Output Does Not Follow Command - Fault Isolation","002","2016","12","22","L09DE008EA3CB1E7CF17B38B1908D644","","","0"
"FIM","DMC-1KC46-A-32-42-0000-38A0F-421A-A","Anti-Skid/Auto-Brake Control Unit (AACU) Has Detected An AUTO BRAKE System Fault Or Is Disarmed - Fault Isolation","002","2016","12","22","K92A90F9BC17E30C0BEDF02F564D69E7","","","0"
"FIM","DMC-1KC46-A-32-42-0000-39A0F-421A-A","Anti-Skid/Auto-Brake Control Unit (AACU) Has Detected An Antiskid/Autobrake Maintenance Level Fault - Fault Isolation","002","2016","12","22","KF00779258100A5A12A1594613F08B1E","","","0"
"FIM","DMC-1KC46-A-32-42-0000-40A0F-421A-A","AUTOBRAKE 1 (2, 3, 4, MAX, or RTO) Message Shown on EICAS - Fault Isolation","001","2017","04","22","LCD2DD3D87BB912D06545454DFDB8269","","","0"
"FIM","DMC-1KC46-A-32-44-0000-01A0F-400A-A","PARKING BRAKE SYSTEM","002","2016","12","22","I9AE2A13C4F779F1CDA1CABBAED50D20","","","0"
"FIM","DMC-1KC46-A-32-44-0000-02A0F-421A-A","Parking Brake Handle is Loose, Binds, Or Hard To Set - Fault Isolation","003","2016","12","22","F6F969D89B04EE27E33E62EDD253B152","","","0"
"FIM","DMC-1KC46-A-32-44-0000-03A0F-421A-A","With Park Brake Set, PARKING BRAKE SET Memo Message Not Shown On EICAS - Fault Isolation","003","2016","12","22","CE45F40702A2E7456EB81E42095E0715","","","0"
"FIM","DMC-1KC46-A-32-44-0000-04A0F-421A-A","With Park Brake Released, PARKING BRAKE SET Memo Message Continues To Be Shown On EICAS - Fault Isolation","002","2016","12","22","CE001139A4AEE0AC2A1BCA41CD024A07","","","0"
"FIM","DMC-1KC46-A-32-44-0000-05A0F-421A-A","Parking Brake Handle Must Be Pushed Down To Release Brakes Before PARKING BRAKE SET Memo Message Is Not Shown On EICAS - Fault Isolation","003","2016","12","22","F5B193AFE719A91E21B47F12F7BCF4D2","","","0"
"FIM","DMC-1KC46-A-32-44-0000-06A0F-421A-A","Parking Brake Cannot Be Set - Fault Isolation","003","2016","12","22","JF96FC0AAB9E930FAA190702537FB6D7","","","0"
"FIM","DMC-1KC46-A-32-44-0000-07A0F-421A-A","Brake Accumulator Pressure Bleed Down Rate Is Too High When The 30 Minute Brake Bleed Down Test Is Performed. Parking Brake Set - Fault Isolation","005","2017","04","22","M65D239671468F0460025DA1AF6EEBC8","","","0"
"FIM","DMC-1KC46-A-32-44-0000-08A0F-421A-A","EICAS Message PARKING BRAKE VALVE Displayed. Parking Brake Valve Does Not Follow Command - Fault Isolation","003","2016","12","22","H18E2FE56E4A3CD648D4EE3D5BA8817E","","","0"
"FIM","DMC-1KC46-A-32-46-0000-01A0F-400A-A","32-46 TASKS","002","2016","12","22","GA95ED66EC64A6F254B20F047B8F399D","","","0"
"FIM","DMC-1KC46-A-32-46-0000-02A0F-421A-A","Brake Temperature Monitoring System BITE Procedure","004","2016","12","22","IDEE42A00F4C487EEFB3885FC9C412F6","","","0"
"FIM","DMC-1KC46-A-32-46-0000-03A0F-421A-A","L GEAR 1 Indication - Fault Isolation","002","2016","12","22","C5281BA024294F24FA2F7CD8C9E84AFE","","","0"
"FIM","DMC-1KC46-A-32-46-0000-04A0F-421A-A","L GEAR 2 Indication - Fault Isolation","002","2016","12","22","E067D427C39E85E965BF18D3241C4575","","","0"
"FIM","DMC-1KC46-A-32-46-0000-05A0F-421A-A","L GEAR 5 Indication - Fault Isolation","002","2016","12","22","DEBC7A242024A1917933839F08154BA0","","","0"
"FIM","DMC-1KC46-A-32-46-0000-06A0F-421A-A","L GEAR 6 Indication - Fault Isolation","002","2016","12","22","C007B8AEDE34E688F14632B8EC46BCFF","","","0"
"FIM","DMC-1KC46-A-32-46-0000-07A0F-421A-A","R GEAR 3 Indication - Fault Isolation","002","2016","12","22","JE49F57025F651FB4B376A0F3C3577EE","","","0"
"FIM","DMC-1KC46-A-32-46-0000-08A0F-421A-A","R GEAR 4 Indication - Fault Isolation","002","2016","12","22","HCC7B6430A715F3D66E8DDA0F5E08C77","","","0"
"FIM","DMC-1KC46-A-32-46-0000-09A0F-421A-A","R GEAR 7 Indication - Fault Isolation","002","2016","12","22","N770A4460B5D952408371A5F782DF490","","","0"
"FIM","DMC-1KC46-A-32-46-0000-10A0F-421A-A","R GEAR 8 Indication - Fault Isolation","002","2016","12","22","BD35893368012ACD4EF4CA6B9E7C7321","","","0"
"FIM","DMC-1KC46-A-32-46-0000-11A0F-421A-A","EICAS Message BRAKE TEMP Displayed. Brake Temperature Monitor Unit (BTMU) Has Detected An Overheat Condition Or Sensor Fault - Fault Isolation","003","2017","08","22","HAA4B723B76E75466CA521F6460BDBC9","","","0"
"FIM","DMC-1KC46-A-32-46-0000-12A0F-421A-A","Brake Temperature Monitor Unit (BTMU) MONITOR Indication - Fault Isolation","002","2016","12","22","O7405DA98AE3ABD5883D0ED90DC2DAA6","","","0"
"FIM","DMC-1KC46-A-32-46-0000-13A0F-421A-A","Brake Temperature Indication Zero, Blank or Intermittent - Fault Isolation","002","2016","12","22","M6D92531C16018A4D522DF47C42D5A09","","","0"
"FIM","DMC-1KC46-A-32-61-0000-01A0F-400A-A","32-61 TASKS","003","2017","08","22","H38E3912154960B287889F7B3391F23C","","","0"
"FIM","DMC-1KC46-A-32-61-0000-02A0F-421A-A","Left Main Landing Gear Drag Brace Lock System 1 and Drag Brace Lock System 2 Signals Do Not Agree - Fault Isolation","003","2017","04","22","HD995F51118339B3A02CA568ED70EF7C","","","0"
"FIM","DMC-1KC46-A-32-61-0000-03A0F-421A-A","Right Main Landing Gear Drag Brace Lock System 1 and Drag Brace Lock System 2 Signals Do Not Agree - Fault Isolation","003","2017","04","22","J920913A7CEE2CDDF78290AFEDC12294","","","0"
"FIM","DMC-1KC46-A-32-61-0000-04A0F-421A-A","EICAS Message L SIDE GEAR Displayed. Left Main Landing Gear Side Brace Lock System 1 And Side Brace Lock System 2 Signals Do Not Agree - Fault Isolation","003","2017","04","22","E3F0753C033159005460C631C6701A4E","","","0"
"FIM","DMC-1KC46-A-32-61-0000-05A0F-421A-A","Right Main Landing Gear Side Brace Lock System 1 and Side Brace Lock System 2 Signals Do Not Agree - Fault Isolation","003","2017","04","22","C0BC30C67414E941626EC8DD01F54C59","","","0"
"FIM","DMC-1KC46-A-32-61-0000-06A0F-421A-A","All Landing Gear Down Signals From Proximity Switch Electronic Unit (PSEU) Do Not Agree - Fault Isolation","003","2017","04","22","N8F63C8D3F7C1237FBBBA17C6CEA2EA5","","","0"
"FIM","DMC-1KC46-A-32-61-0000-07A0F-421A-A","Nose Gear Down System 1 And Nose Gear Down System 2 Signals Do Not Agree - Fault Isolation","003","2017","04","22","NE375B025DB00ED022FC59984EAABC69","","","0"
"FIM","DMC-1KC46-A-32-61-0000-08A0F-421A-A","Nose Gear Locked System 1 And Nose Gear Locked System 2 Signals Do Not Agree - Fault Isolation","003","2017","04","22","L8F856C7310F4786E6C260529CD17E3D","","","0"
"FIM","DMC-1KC46-A-32-61-0000-09A0F-421A-A","Gear Green Dn Lgt Failed to Extin With Gear Handle UP. DOOR and GEAR Amber Lgts Extin. EICAS Message Not Displayed","001","2017","08","22","B00F2492E833042CE6728D8B88B19D55","","","0"
"FIM","DMC-1KC46-A-32-98-0000-01A0F-400A-A","32-98 TASKS","002","2016","12","22","KE7079005C3CE741F549699B8BBF1304","","","0"
"FIM","DMC-1KC46-A-32-98-0000-02A0F-421A-A","EICAS Message Latched by CMCS - Fault Isolation","002","2016","12","22","OA66CB475577F3141180E5D0E7DF2790","","","0"
"FIM","DMC-1KC46-A-32-98-0000-03A0F-421A-A","Observed Fault with Correlated Maintenance Messages - Fault Isolation","001","2015","12","22","KADF28A488CAA4CA270AE70EC82D02D1","","","0"
"FIM","DMC-1KC46-A-33-00-0000-01A0F-441A-A","FAULT CODE INDEX","007","2017","10","22","FC-INDEX-33","","","0"
"FIM","DMC-1KC46-A-33-00-0000-02A0F-442A-A","MAINTENANCE MESSAGES","005","2017","10","22","MAINT-MSG-33","","","0"
"FIM","DMC-1KC46-A-33-00-0000-03A0F-400A-A","33-00 TASKS","001","2017","04","22","C8A782DACD57516215F64076928AD74F","","","0"
"FIM","DMC-1KC46-A-33-00-0000-04A0F-421A-A","COVERT EXT Message Shown on EICAS - Fault Isolation","001","2017","04","22","HB41D332620A89DF344BC27B3553A7E4","","","0"
"FIM","DMC-1KC46-A-33-00-0000-05A0F-421A-A","COVERT EXT+MAIN DK Message Shown on EICAS - Fault Isolation","001","2017","04","22","J22006431E24FB277055DBDF13CF13C9","","","0"
"FIM","DMC-1KC46-A-33-00-0000-06A0F-421A-A","COVERT MAIN DK Message Shown on EICAS - Fault Isolation","001","2017","04","22","C9524C2AEEF5DA628425DAB8447F2AF4","","","0"
"FIM","DMC-1KC46-A-33-00-0000-07A0F-421A-A","NVG MODE Message Shown on EICAS - Fault Isolation","001","2017","04","22","JF59548670937B64D559D30C739B393D","","","0"
"FIM","DMC-1KC46-A-33-11-0000-01A0F-400A-A","FLIGHT COMPARTMENT LIGHTING","001","2017","08","22","B5CFB7006D6DAE8E2B463054F7F5001A","","","0"
"FIM","DMC-1KC46-A-33-11-0000-02A0F-421A-A","Flight Compartment Aisle Stand Floodlight Problems - Fault Isolation","001","2017","08","22","A6BFF8C6EA8D2094B444FE034B60C297","","","0"
"FIM","DMC-1KC46-A-33-11-0000-03A0F-421A-A","Flight Compartment Dome Light Problems - Fault Isolation","001","2017","08","22","KEAB378A07066F13283AFF387CAF410D","","","0"
"FIM","DMC-1KC46-A-33-11-0000-04A0F-421A-A","Flight Compartment Main Power Distribution Panel Floodlight Problems - Fault Isolation ","001","2017","08","22","C6BD91D895BC74A00699A5DA7BBB2FDF","","","0"
"FIM","DMC-1KC46-A-33-13-0000-01A0F-400A-A","INSTRUMENT AND PANEL LIGHTS","001","2017","08","22","GC5E62EDBD0A0D50B51442AF946370BC","","","0"
"FIM","DMC-1KC46-A-33-13-0000-02A0F-421A-A","Flight Compartment Captain's And Center Panel Light Problems - Fault Isolation","001","2017","08","22","IB6A3CE4849E3C33C0BD18CA33BCB0D8","","","0"
"FIM","DMC-1KC46-A-33-13-0000-03A0F-421A-A","Flight Compartment First Officer's Panel Light Problems - Fault Isolation","001","2017","08","22","D2DD202B6745378998E5E76126F1296B","","","0"
"FIM","DMC-1KC46-A-33-13-0000-04A0F-421A-A","Flight Compartment Overhead Panel Light Problems - Fault Isolation","001","2017","08","22","P1F3448E582077BCB510528AA13CEC3B","","","0"
"FIM","DMC-1KC46-A-33-13-0000-05A0F-421A-A","Flight Compartment Glareshield Panel Light Problems - Fault Isolation","001","2017","08","22","PE3658CAC24A9703B3ABAF5F0D17CF54","","","0"
"FIM","DMC-1KC46-A-33-13-0000-06A0F-421A-A","Flight Compartment Aisle Stand Or Overhead CB Panel Light Problems - Fault Isolation","001","2017","08","22","ND4F6B74F2074EF73D0A124C231B701A","","","0"
"FIM","DMC-1KC46-A-33-13-0000-07A0F-421A-A","Flight Compartment Right Side Panel Light Problems - Fault Isolation","001","2017","08","22","G8984B61D44E19851D565201E3ADE727","","","0"
"FIM","DMC-1KC46-A-33-14-0000-01A0F-400A-A","FLIGHT COMPARTMENT MISCELLANEOUS LIGHTS","001","2017","08","22","L86CC995202F7E3D03399A393F3DCB34","","","0"
"FIM","DMC-1KC46-A-33-14-0000-02A0F-421A-A","Flight Compartment Map Light Problems - Fault Isolation","001","2017","08","22","M62084F69B70213C6564DC9FB4639B08","","","0"
"FIM","DMC-1KC46-A-33-14-0000-03A0F-421A-A","Flight Compartment Chart Light Problems - Fault Isolation","001","2017","08","22","P3576B67A0FDCF3AC88E1BAE9B273A6A","","","0"
"FIM","DMC-1KC46-A-33-14-0000-04A0F-421A-A","Flight Compartment Flight Kit Utility Note Pad Light Problems - Fault Isolation","001","2017","08","22","A3F4A3A123A83AAEC3BEC62CCD82B187","","","0"
"FIM","DMC-1KC46-A-33-16-0000-01A0F-400A-A","MASTER DIM AND TEST","001","2017","08","22","O7F4CED98468CB8F78B23A46AECAB4FC","","","0"
"FIM","DMC-1KC46-A-33-16-0000-02A0F-421A-A","Flight Compartment Master Dim And Test Problems - Fault Isolation","001","2017","08","22","O0792AACA007B199D34A72AB265EA6D2","","","0"
"FIM","DMC-1KC46-A-33-20-0000-01A0F-400A-A","AIRCREW COMPARTMENT LIGHTS","003","2017","04","22","I903CEC5E99B84D6B68F398265BDA620","","","0"
"FIM","DMC-1KC46-A-33-20-0000-02A0F-421A-A","Aft Interior Control Panel No Output on CMC/EICAS A429 Output Bus - Fault Isolation","002","2016","12","22","K656174F15B55AEBCA6FCBFD5AFE164B","","","0"
"FIM","DMC-1KC46-A-33-20-0000-03A0F-421A-A","MDAS ACTIVE Message Shown on EICAS - Fault Isolation","001","2017","04","22","D3582CDFB3C248A0BF387B3DF544C68D","","","0"
"FIM","DMC-1KC46-A-33-20-0000-04A0F-421A-A","MDAS UNARMED Message Shown on EICAS - Fault Isolation","001","2017","04","22","OC1F266421C08BA263776B0FDF62BEA2","","","0"
"FIM","DMC-1KC46-A-33-21-0000-01A0F-400A-A","33-21 TASK","003","2017","04","22","ID0A8C06904CF61E6BA25D03C1341BF2","","","0"
"FIM","DMC-1KC46-A-33-21-0000-02A0F-421A-A","Interior Control Panel BITE Procedure","003","2016","12","22","C7FBBE0EA6A9BE8CD60DF234C995C68C","","","0"
"FIM","DMC-1KC46-A-33-21-0000-03A0F-421A-A","Interior Control Panel Internal Problem - Fault Isolation","003","2017","04","22","HE1230998A09BF3B3E9CB75C678A22E8","","","0"
"FIM","DMC-1KC46-A-33-21-0000-04A0F-421A-A","Interpanel Communications Problem - Fault Isolation","002","2016","12","22","PD898480EC6A50A35923A76B5712DB87","","","0"
"FIM","DMC-1KC46-A-33-21-0000-05A0F-421A-A","Ceiling or Sidewall Light Problems - Fault Isolation","003","2016","12","22","O99AB13B76F629618C9691DAB33AEDB6","","","0"
"FIM","DMC-1KC46-A-33-21-0000-06A0F-421A-A","General Lighting Module Communication Problems - Fault Isolation","003","2016","12","22","H70B97983D4F60872C5ED49B11620E77","","","0"
"FIM","DMC-1KC46-A-33-21-0000-07A0F-421A-A","Configuration Database Loadable Software Airplane Parts Problems - Fault Isolation","002","2016","12","22","L75CBDCD9290A1A2DE228288586484BB","","","0"
"FIM","DMC-1KC46-A-33-21-0000-08A0F-421A-A","Interior Control Panel Communication to Central Management Computer Problems - Fault Isolation","002","2016","12","22","I529493C96ABAC4E3672E676292FDACC","","","0"
"FIM","DMC-1KC46-A-33-21-0000-09A0F-421A-A","Ceiling or Sidewall Light Temperature Problems - Fault Isolation","002","2016","12","22","A353D23E842480FCB3F6C911D63D76A2","","","0"
"FIM","DMC-1KC46-A-33-21-0000-10A0F-421A-A","Aft Interior Control Panel No Output on CMC/EICAS A429 Output Bus - Fault Isolation","002","2016","12","22","A7CFAA2439E035136322BC75EB3F28E3","","","0"
"FIM","DMC-1KC46-A-33-21-0000-11A0F-421A-A","EICAS Message SEATBELTS ON - Fault Isolation","001","2015","12","22","M167681B8E789AD4B41C9624743FF25B","","","0"
"FIM","DMC-1KC46-A-33-21-0000-12A0F-421A-A","Aft Interior Control Panel has a ARINC 429 Receiver Fault - Fault Isolation","001","2017","04","22","J84B4646346FFB277F42B6B32602F8F5","","","0"
"FIM","DMC-1KC46-A-33-21-0000-13A0F-421A-A","Aft Interior Control Panel has a TIA-485 Port 1 Fault - Fault Isolation","001","2017","04","22","B29207F05E1F753FA65E2877DAFC53F1","","","0"
"FIM","DMC-1KC46-A-33-21-0000-14A0F-421A-A","Aft Interior Control Panel has a TIA-485 Port 2 Fault - Fault Isolation","001","2017","04","22","P66334F7C145A09FF90AB7EB2D1F9983","","","0"
"FIM","DMC-1KC46-A-33-21-0000-15A0F-421A-A","Aft Interior Control Panel has a TIA-485 Port 3 Fault - Fault Isolation","001","2017","04","22","HD0F512DD35A0452CE98DAE34055C9D4","","","0"
"FIM","DMC-1KC46-A-33-21-0000-16A0F-421A-A","Aft Interior Control Panel has a TIA-485 Port 4 Fault - Fault Isolation","001","2017","04","22","G34905F45901D310E6B544B461DCDF2F","","","0"
"FIM","DMC-1KC46-A-33-25-0000-01A0F-400A-A","CALL LIGHTS","001","2017","08","22","I1651AE2E26E25D5D694042D696D10AF","","","0"
"FIM","DMC-1KC46-A-33-25-0000-02A0F-421A-A","Lavatory Call System Problems - Fault Isolation","001","2017","08","22","M43D6949884251BE1A1AA31783BBC75A","","","0"
"FIM","DMC-1KC46-A-33-25-0000-03A0F-421A-A","Cabin Chime Sounds Intermittently - Fault Isolation","001","2017","08","22","A752BBB22A8C5F8D4D7FC23A8258218E","","","0"
"FIM","DMC-1KC46-A-33-31-0000-01A0F-400A-A","SERVICE LIGHTS","001","2017","08","22","L24B9308C41567AB6B7A60C79731B78B","","","0"
"FIM","DMC-1KC46-A-33-31-0000-02A0F-421A-A","Main Gear Wheel Well Service Lights Problems - Fault Isolation","001","2017","08","22","PAC904F13773670161AD2EF2C0E7EA15","","","0"
"FIM","DMC-1KC46-A-33-31-0000-03A0F-421A-A","Right Air Conditioning Compartment Lights Problems - Fault Isolation","001","2017","08","22","P141C4D75185EFE72BA4FE9866383F68","","","0"
"FIM","DMC-1KC46-A-33-31-0000-04A0F-421A-A","Left Air Conditioning Compartment Lights Problems - Fault Isolation","001","2017","08","22","L01370408C89B9A5188BA4F7B81BAF1B","","","0"
"FIM","DMC-1KC46-A-33-31-0000-05A0F-421A-A","APU Compartment Lights Problems - Fault Isolation","001","2017","08","22","E405A604F81E1D219D0B547B0A90F8EE","","","0"
"FIM","DMC-1KC46-A-33-31-0000-06A0F-421A-A","Tailcone Compartment Lights Problems - Fault Isolation","001","2017","08","22","OA80E61A09A466B4444743ACBE34A4C6","","","0"
"FIM","DMC-1KC46-A-33-31-0000-07A0F-421A-A","Forward Equipment Center Lights Problems - Fault Isolation","001","2017","08","22","LB4D8AD261C084F213A07BE2C6071A64","","","0"
"FIM","DMC-1KC46-A-33-31-0000-08A0F-421A-A","Main Equipment Center Lights Problems - Fault Isolation","001","2017","08","22","CB501C85426B6B9150513594554E3208","","","0"
"FIM","DMC-1KC46-A-33-40-0000-01A0F-400A-A","EXTERIOR","005","2017","10","22","H96B45E21E3F279C8668B5D2EE9BF659","","","0"
"FIM","DMC-1KC46-A-33-40-0000-02A0F-421A-A","Exterior Lighting Dimming Control Unit 1 Internal Problems - Fault Isolation","004","2016","12","22","FA746010596BC2FB89A7EE78C9358F4F","","","0"
